id,location_name,latitude,longitude,country_code,population,eccentricity,closnesscentrality,harmonicclosnesscentrality,betweenesscentrality,city_or_region,connection_order,conflict_point
1273,Smolensk,54.7818,32.0401,RU,320991,14,0.191739399,0.312648909,17501.37753,,,
1274,Ciudad del Este,-25.50972,-54.61111,PY,320782,14,0.137989987,0.248879149,404.7721562,,,
1275,Pelotas,-31.77194,-52.3425,BR,320674,15,0.125069175,0.219543313,90.48936915,,,
1276,Kherson,46.65581,32.6178,UA,320477,14,0.196908744,0.322293448,5947.844755,,,
1277,Shahjanpur,27.88165,79.90918,IN,320434,13,0.173431964,0.261632534,8898.012041,,,
1278,Akita,39.71667,140.11667,JP,320069,19,0.113673403,0.170810455,63.79196984,,,
1279,Maroua,10.59095,14.31593,CM,319941,17,0.110916753,0.146005407,4248.778938,,,
1280,Moron,-34.6509,-58.61956,AR,319934,14,0.133270433,0.210523309,112.4594064,,,
1281,Anapolis,-16.32667,-48.95278,BR,319587,14,0.139316977,0.254185117,513.6939078,,,
1282,Pachuca de Soto,20.11697,-98.73329,MX,319581,10,0.216267943,0.338291193,181.5101945,,,
1283,Shimoga,13.93157,75.56791,IN,319550,14,0.150096837,0.221956589,337.2384076,,,
1284,Samarqand,39.65417,66.95972,UZ,319366,12,0.188081435,0.236438204,7863.318254,,,
1285,Murmansk,68.97917,33.09251,RU,319263,15,0.157227388,0.211322942,0,,,
1286,Islington,51.53622,-0.10304,GB,319143,16,0.162473795,0.342640953,119.2484985,,,
1287,Holguin,20.88722,-76.26306,CU,319102,9,0.236797988,0.307483846,18488.61239,,,
1288,Ust-Kamenogorsk,49.97143,82.60586,KZ,319067,14,0.174527712,0.206033792,7215.465009,,,
1289,Ad Diwaniyah,31.99289,44.92552,IQ,318801,12,0.191778939,0.256648383,6264.087779,,,
1290,Shangrao,28.45179,117.94287,CN,318769,17,0.127414714,0.209185832,1218.574858,,,
1291,Mataram,-8.58333,116.11667,ID,318674,20,0.094904415,0.126607846,2596.262387,,,
1292,Andijon,40.78206,72.34424,UZ,318419,13,0.177910981,0.224889916,1105.208223,,,
1293,Reading,51.45625,-0.97113,GB,318014,16,0.161271676,0.338139549,114.4516046,,,
1294,Iasi,47.16667,27.6,RO,318012,14,0.1950367,0.33695011,8957.857676,,,
1295,Valladolid,41.65518,-4.72372,ES,317864,17,0.148879402,0.273905395,459.9176396,,,
1296,Poltava,49.59373,34.54073,UA,317847,14,0.197788175,0.316130849,6035.181059,,,
1297,New Delhi,28.63576,77.22445,IN,317797,13,0.172584436,0.260639902,1843.59981,,,
1298,Koshigaya,35.89035,139.78916,JP,317437,19,0.111917847,0.173604442,23.7534863,,,
1299,Vladikavkaz,43.03667,44.66778,RU,317370,13,0.196340605,0.276497859,2547.742046,,,
1300,Hrodna,53.6884,23.8258,BY,317365,14,0.186634557,0.340784187,8762.334051,,,
1301,Katowice,50.25841,19.02754,PL,317316,15,0.187135287,0.374683284,6103.128214,,,
1302,Rohtak,28.89447,76.58917,IN,317245,13,0.178617157,0.266126191,10058.30896,,,
1303,Baicheng,45.60746,122.82076,CN,316970,18,0.133531157,0.193562368,41860.11579,,,
1304,Chimbote,-9.08528,-78.57833,PE,316966,11,0.177366191,0.218401493,404.2787738,,,
1305,Cluj-Napoca,46.76667,23.6,RO,316748,14,0.193830763,0.35496491,11318.21089,,,
1306,Calamba,14.21167,121.16528,PH,316612,19,0.110731862,0.172641276,2789.389157,,,
1307,Bauchi,10.31032,9.84388,NG,316149,17,0.110890302,0.150539457,8503.532743,,,
1308,Cherepovets,59.13333,37.9,RU,315738,14,0.181487023,0.268364414,1968.589802,,,
1309,St. Louis,38.62727,-90.19789,US,315685,11,0.218992248,0.389023037,937.0167533,,,
1310,Armenia,4.53389,-75.68111,CO,315328,9,0.217516843,0.275822096,4078.684939,,,
1311,Al Kut,32.5128,45.81817,IQ,315162,12,0.193454445,0.256332759,6560.197503,,,
1312,Timisoara,45.75372,21.22571,RO,315053,14,0.194601381,0.364875304,17403.32602,,,
1313,Vologda,59.2239,39.88398,RU,314900,14,0.181901161,0.266494784,4179.930623,,,
1314,Sisli,41.06046,28.98717,TR,314684,14,0.19156825,0.311437456,5220.172302,,,
1315,Lexington-Fayette,38.0498,-84.45855,US,314488,11,0.219801595,0.41695814,952.9166838,,,
1316,Kingston upon Hull,53.7446,-0.33525,GB,314018,16,0.161617332,0.332198898,154.56902,,,
1317,Soacha,4.57937,-74.21682,CO,313945,9,0.219887138,0.27834738,5846.932251,,,
1318,Coacalco,19.62923,-99.10689,MX,313405,10,0.214910612,0.335311842,154.2698364,,,
1319,Preston,53.76282,-2.70452,GB,313332,16,0.160123967,0.316039286,41.02249112,,,
1320,Ganja,40.68278,46.36056,AZ,313300,12,0.196575777,0.270195529,5545.005983,,,
1321,Lianshan,40.76432,120.85327,CN,313247,18,0.134945586,0.213142682,8928.81033,,,
1322,Denizli,37.77417,29.0875,TR,313238,14,0.190834473,0.296346558,8651.254662,,,
1323,Ikeja,6.59651,3.34205,NG,313196,18,0.100765675,0.139284802,2703.177055,,,
1324,Bonn,50.73438,7.09549,DE,313125,16,0.170851194,0.374947358,742.7996916,,,
1325,Ostrava,49.83465,18.28204,CZ,313088,15,0.186248331,0.380404641,7977.172218,,,
1326,Varna,43.21667,27.91667,BG,312770,14,0.194995807,0.325074945,10913.35364,,,
1327,Vitoria,-20.31944,-40.33778,BR,312656,14,0.133427795,0.2423142,185.3273998,,,
1328,Wusong,30.95,117.78333,CN,312588,17,0.133326962,0.216178797,9689.911825,,,
1329,Iligan City,8.25,124.4,PH,312323,19,0.10604333,0.161395432,640.5060944,,,
1330,Cusco,-13.52264,-71.96734,PE,312140,11,0.178797468,0.220710104,9746.039492,,,
1331,Maringa,-23.42528,-51.93861,BR,311724,14,0.139747712,0.263403406,631.6659427,,,
1332,Miyazaki,31.91667,131.41667,JP,311203,19,0.117860764,0.193973219,589.5761931,,,
1333,Percut,3.6253,98.864,ID,311063,17,0.117815971,0.159319456,619.3394039,,,
1334,Pucallpa,-8.37915,-74.55387,PE,310750,11,0.180137095,0.223827114,12723.70974,,,
1335,Jingdezhen,29.2947,117.20789,CN,310565,17,0.131678308,0.213877416,1340.982917,,,
1336,Guaruja,-23.99306,-46.25639,BR,310424,14,0.135997112,0.257536716,104.5553735,,,
1337,Sariwon,38.50722,125.75583,KP,310100,18,0.128234591,0.210136044,9618.632262,,,
1338,Vladimir,56.13655,40.39658,RU,310024,14,0.187790267,0.280313755,5599.603031,,,
1339,Antofagasta,-23.65236,-70.3954,CL,309832,13,0.1498475,0.202750715,5035.517621,,,
1340,Botshabelo,-29.26737,26.72595,ZA,309714,20,0.081567022,0.101759716,954.3004877,,,
1341,Bengkulu,-3.80044,102.26554,ID,309712,18,0.107179901,0.145454279,4060.504401,,,
1342,Butuan,8.94917,125.54361,PH,309709,19,0.106023181,0.161066877,561.054725,,,
1343,Tampico,22.27817,-97.86772,MX,309003,10,0.21861095,0.352674182,920.439643,,,
1344,Chita,52.03171,113.50087,RU,308500,17,0.141984733,0.177779853,85804.52829,,,
1345,Newcastle,-32.92715,151.77647,AU,308308,2,0.95,0.973684211,16.82324017,,,
1346,Valledupar,10.46314,-73.25322,CO,308237,8,0.222791798,0.28882322,5145.93357,,,
1347,Ciudad General Escobedo,25.79698,-100.31791,MX,308206,10,0.222178529,0.367998666,2336.560038,,,
1348,Biskra,34.85038,5.72805,DZ,307987,16,0.157253974,0.265177799,604.3510132,,,
1349,Mannheim,49.4891,8.46694,DE,307960,15,0.176582278,0.382814731,1074.372911,,,
1350,Chernihiv,51.50551,31.28487,UA,307684,14,0.196658913,0.327089269,29376.56117,,,
1351,Irbid,32.55556,35.85,JO,307480,13,0.189512295,0.265061658,8300.718452,,,
1352,Tumkur,13.34136,77.1022,IN,307359,14,0.151869795,0.22374657,267.0460223,,,
1353,Chinju,35.19278,128.08472,KR,307242,18,0.125117718,0.206012836,2753.561987,,,
1354,Newport,51.58774,-2.99835,GB,306844,16,0.158910976,0.323765308,91.70682426,,,
1355,Tawau,4.24482,117.89115,MY,306462,19,0.100700209,0.145991729,2166.834272,,,
1356,Shengli,37.46271,118.49165,CN,306450,18,0.130752648,0.215596702,2134.534457,,,
1357,Firozabad,27.15092,78.39781,IN,306409,13,0.173141368,0.266014539,5642.893826,,,
1358,Al Fayyum,29.30995,30.8418,EG,306393,14,0.176236498,0.238126647,1128.383996,,,
1359,Porto Velho,-8.76194,-63.90389,BR,306180,12,0.162473041,0.197845426,350.267395,,,
1360,Celaya,20.52353,-100.8157,MX,305901,10,0.211848519,0.332983916,118.8420715,,,
1361,San Salvador de Jujuy,-24.19457,-65.29712,AR,305891,13,0.150586354,0.22155727,20946.71444,,,
1362,Brakpan,-26.23656,28.36938,ZA,305692,19,0.088681224,0.112272905,1696.25432,,,
1363,Stockton,37.9577,-121.29078,US,305658,13,0.158285474,0.248057807,597.1275174,,,
1364,Mandaluyong City,14.5832,121.0409,PH,305576,19,0.110486298,0.170616186,1201.595645,,,
1365,Nizamabad,18.67154,78.0988,IN,305438,13,0.166150548,0.25586892,2151.802929,,,
1366,Kulti,23.73166,86.84372,IN,305405,14,0.161402291,0.24744558,11482.54559,,,
1367,Franca,-20.53861,-47.40083,BR,305041,14,0.139351338,0.26209915,294.6866864,,,
1368,Rajahmundry,17.00517,81.77784,IN,304804,14,0.156504179,0.244867068,4300.193727,,,
1369,Pittsburgh,40.44062,-79.99589,US,304391,11,0.211531262,0.409636185,518.2689125,,,
1370,Craiova,44.31667,23.8,RO,304142,14,0.192427064,0.34194221,9466.392069,,,
1371,Constanta,44.18073,28.63432,RO,303399,14,0.195501366,0.328689043,17866.15038,,,
1372,Saransk,54.1838,45.1749,RU,303394,13,0.19674212,0.277400899,53974.9861,,,
1373,Mazar-e Sharif,36.70904,67.11087,AF,303282,12,0.190730107,0.246257855,35674.74029,,,
1374,Barddhaman,23.25572,87.85691,IN,301725,14,0.161253034,0.242837712,8343.59665,,,
1375,Malmoe,55.60587,13.00073,SE,301706,15,0.177424483,0.352848438,3860.289135,,,
1376,Gujrat,32.5742,74.07542,PK,301506,13,0.182043586,0.255706893,6100.410739,,,
1377,Naha,26.21667,127.68333,JP,300795,18,0.120005162,0.186071366,3083.694034,,,
1378,Brest,52.09755,23.68775,BY,300715,14,0.190313779,0.35077868,15054.1662,,,
1379,Mardan,34.19794,72.04965,PK,300424,12,0.18418273,0.250584247,7454.030924,,,
1380,Surgut,61.25,73.41667,RU,300367,14,0.173238125,0.201776989,67512.41577,,,
1381,Swansea,51.62079,-3.94323,GB,300352,16,0.158504715,0.318215726,75.71009371,,,
1382,Winejok,9.01222,27.57081,SS,300000,15,0.138461538,0.170150791,73892.9107,,,
1383,Batikent,39.96833,32.73083,TR,300000,13,0.197788175,0.30430972,19502.11221,,,
1384,Kyzylorda,44.85278,65.50917,KZ,300000,12,0.190769231,0.231243231,12939.27491,,,
1385,Kyzyl-Orda,44.8479,65.49989,KZ,300000,12,0.190769231,0.231243231,12939.27491,,,
1386,Malir Cantonment,24.94343,67.20591,PK,300000,12,0.180477392,0.244680652,16271.17692,,,
1387,Binan,14.34267,121.08071,PH,300000,19,0.110731862,0.172641276,2789.389157,,,
1388,George Town,5.41123,100.33543,MY,300000,17,0.118905557,0.165100163,1888.944654,,,
1389,Mandu,22.36667,75.38333,IN,300000,13,0.170851194,0.264209766,2374.708521,,,
1390,Merida,8.58972,-71.15611,VE,300000,9,0.212126901,0.269931872,1978.463928,,,
1391,Yangshuo,24.78081,110.48967,CN,300000,16,0.134250794,0.204860769,3020.711161,,,
1392,Angeles City,15.15,120.58333,PH,299391,18,0.113886848,0.174975551,2642.583211,,,
1393,Bradford,53.79391,-1.75206,GB,299310,16,0.160806916,0.321079253,61.26471714,,,
1394,Santol,15.16222,120.5675,PH,298976,18,0.113891497,0.175154762,3071.350208,,,
1395,Anchorage,61.21806,-149.90028,US,298695,0,0,0,0,,,
1396,Kasugai,35.24762,136.97229,JP,298589,19,0.114208523,0.184181885,164.3903257,,,
1397,Jember,-8.17211,113.69953,ID,298585,19,0.098457847,0.131615897,179.4198941,,,
1398,Aomorishi,40.81667,140.73333,JP,298394,19,0.112868644,0.16860587,166.8869123,,,
1399,Otsu,35,135.86667,JP,298164,19,0.115042058,0.185851242,182.6571876,,,
1400,Barasat,22.72154,88.48198,IN,298127,14,0.161159889,0.240298883,6822.830981,,,
1401,Elazig,38.67431,39.22321,TR,298004,13,0.196147357,0.284642451,10896.9891,,,
1402,Okanagan,50.36386,-119.34997,CA,297601,14,0.141373702,0.200389048,36.50991346,,,
1403,Cherkasy,49.42854,32.06207,UA,297568,14,0.198237885,0.327010266,10358.26117,,,
1404,Vigo,42.23282,-8.72264,ES,297332,17,0.144223314,0.255056912,76.59538776,,,
1405,Tampico,22.25528,-97.86861,MX,297284,10,0.21861095,0.352674182,920.439643,,,
1406,Akashi,34.63333,134.98333,JP,297279,19,0.115056291,0.186269402,203.8433724,,,
1407,Bali,22.64859,88.34115,IN,296973,14,0.161206448,0.240836517,8293.015826,,,
1408,Cincinnati,39.12711,-84.51439,US,296943,11,0.219077162,0.417857845,1009.921204,,,
1409,Hisar,29.15394,75.72294,IN,296436,13,0.181004282,0.266153357,12510.30139,,,
1410,Rampur,28.81014,79.02699,IN,296418,13,0.172595113,0.258547394,3562.690542,,,
1411,Yokkaichi,34.96667,136.61667,JP,295841,19,0.114208523,0.184181885,164.3903257,,,
1412,Yeosu,34.76278,127.66528,KR,295538,18,0.125145779,0.206311521,2304.040392,,,
1413,Southend-on-Sea,51.53782,0.71433,GB,295310,16,0.163944059,0.348342296,125.4171411,,,
1414,Morioka,39.7,141.15,JP,295172,20,0.110872675,0.168130345,12.45324773,,,
1415,Vina del Mar,-33.02457,-71.55183,CL,294551,14,0.131732339,0.186896427,264.7300826,,,
1416,Sumy,50.9216,34.80029,UA,294456,14,0.194208548,0.311886162,7323.069476,,,
1417,Fukushima,37.75,140.46667,JP,294237,20,0.111461787,0.170344602,6.761743795,,,
1418,Galati,45.45,28.05,RO,294087,14,0.194791594,0.334961716,10892.52849,,,
1419,Blumenau,-26.91944,-49.06611,BR,293949,15,0.128234226,0.247807227,139.5293007,,,
1420,Noida,28.58,77.33,IN,293908,13,0.172584436,0.260639902,1843.59981,,,
1421,Greater Noida,28.49615,77.53601,IN,293908,13,0.172573761,0.26046069,1881.544202,,,
1422,Foz do Iguacu,-25.54778,-54.58806,BR,293523,14,0.138023696,0.24946912,493.6760163,,,
1423,Al Hufuf,25.36457,49.56532,SA,293179,11,0.184792688,0.226023716,4861.095052,,,
1424,Kakinada,16.96036,82.23809,IN,292923,14,0.156258751,0.242630339,3835.301183,,,
1425,Panipat,29.38747,76.96825,IN,292808,13,0.178411562,0.263497756,9084.398902,,,
1426,Semey,50.42675,80.26669,KZ,292780,14,0.174462231,0.205708651,6415.459167,,,
1427,Makurdi,7.73375,8.52139,NG,292645,18,0.100718386,0.139326618,193.9569742,,,
1428,Wollongong,-34.424,150.89345,AU,292190,2,0.974358974,0.986842105,22.8808382,,,
1429,Ponta Grossa,-25.095,-50.16194,BR,292177,15,0.128379914,0.251937021,195.4437269,,,
1430,Minna,9.61524,6.54776,NG,291905,18,0.100765675,0.140001648,617.7784441,,,
1431,Bialystok,53.13333,23.16433,PL,291855,14,0.18753781,0.349870208,12569.97515,,,
1432,Mbeya,-8.9,33.45,TZ,291649,17,0.106500744,0.13589338,2572.866997,,,
1433,Mueang Nonthaburi,13.86075,100.51477,TH,291555,16,0.133346078,0.191923641,5360.243806,,,
1434,Gumi,36.1136,128.336,KR,291006,18,0.124938426,0.2056638,3681.392733,,,
1435,Tambov,52.73169,41.44326,RU,290933,14,0.189744287,0.284847561,6210.545753,,,
1436,Catania,37.49223,15.07041,IT,290927,15,0.174211677,0.293551049,836.0426087,,,
1437,Al Mubarraz,25.41,49.58083,SA,290802,11,0.184792688,0.226023716,4861.095052,,,
1438,Bafoussam,5.47775,10.41759,CM,290768,17,0.111084568,0.151083065,4294.844533,,,
1439,Kasur,31.11866,74.45025,PK,290643,13,0.178823228,0.25699622,6603.160972,,,
1440,Utrecht,52.09083,5.12222,NL,290529,16,0.168264881,0.367013453,396.3434438,,,
1441,Xiuying,20.00073,110.29359,CN,290000,17,0.12923248,0.194247545,2616.058662,,,
1442,Paulista,-7.94083,-34.87306,BR,289971,13,0.141214696,0.210842417,13.518657,,,
1443,Al Hillah,32.46367,44.41963,IQ,289709,12,0.192042952,0.256636436,4720.658491,,,
1444,Limeira,-22.56472,-47.40167,BR,289665,14,0.139179702,0.26268912,226.072023,,,
1445,Parbhani,19.26855,76.77081,IN,289629,13,0.169460641,0.25755974,4406.171903,,,
1446,Victoria,48.43294,-123.3693,CA,289625,14,0.139730432,0.203494735,10.49651888,,,
1447,Beihai,21.48333,109.1,CN,289568,16,0.13381295,0.200080801,4440.718714,,,
1448,Huizhou,23.11147,114.41523,CN,289201,17,0.126467522,0.198331006,965.2332402,,,
1449,Zeytinburnu,40.99441,28.90417,TR,288743,14,0.191541947,0.311198508,4824.203678,,,
1450,Tsuen Wan,22.37066,114.10479,HK,288728,17,0.126301494,0.196909261,2991.334554,,,
1451,Meads,38.41258,-82.70905,US,288649,11,0.218568665,0.418138081,679.3782843,,,
1452,Ironville,38.45647,-82.69238,US,288649,11,0.218568665,0.418138081,679.3782843,,,
1453,Setif,36.19112,5.41373,DZ,288461,16,0.1587121,0.275687983,3063.601138,,,
1454,Safi,32.29939,-9.23718,MA,288163,17,0.132604563,0.201542703,2431.338776,,,
1455,Sinuiju,40.10056,124.39806,KP,288112,18,0.128011012,0.20392338,1702.034435,,,
1456,Sector 4,44.37571,26.12085,RO,287828,14,0.194289694,0.335042361,6253.322886,,,
1457,Hue,16.4619,107.59546,VN,287217,16,0.132673926,0.194461811,6743.203131,,,
1458,Darbhanga,26.15216,85.89707,IN,287150,14,0.166457849,0.252465195,25291.90781,,,
1459,Marienthal,53.56667,10.08333,DE,287101,15,0.177165354,0.376195282,1884.748049,,,
1460,Adapazari,40.78056,30.40333,TR,286787,13,0.197536109,0.311669842,17660.11644,,,
1461,Sultanbeyli,40.96072,29.27067,TR,286622,14,0.191122072,0.309495999,4835.336497,,,
1462,Henderson,36.0397,-114.98194,US,285667,12,0.177952756,0.285579595,2098.908561,,,
1463,Greensboro,36.07264,-79.79198,US,285342,10,0.23303774,0.421228754,2570.95248,,,
1464,Viamao,-30.08111,-51.02333,BR,285269,15,0.125639315,0.234145083,209.2610742,,,
1465,Zagazig,30.58768,31.502,EG,285097,14,0.179837566,0.249878653,5312.618639,,,
1466,Saint Paul,44.94441,-93.09327,US,285068,12,0.196044414,0.337873297,2282.425463,,,
1467,Kuala Terengganu,5.3302,103.1408,MY,285065,17,0.119429819,0.168325116,23665.80255,,,
1468,Ismailia,30.60427,32.27225,EG,284813,13,0.183540557,0.252556386,6629.925499,,,
1469,Alto Barinas,8.5931,-70.2261,VE,284289,9,0.212047288,0.269046917,1150.759106,,,
1470,Dihok,36.86709,42.98845,IQ,284000,12,0.19714528,0.2755366,16435.93367,,,
1471,Karlsruhe,49.00937,8.40444,DE,283799,15,0.176850913,0.386876858,1679.52925,,,
1472,Port Moresby,-9.44314,147.17972,PG,283733,1,1,1,0,,,
1473,Plano,33.01984,-96.69889,US,283558,11,0.219119643,0.36875755,1970.592378,,,
1474,Ichihara,35.51667,140.08333,JP,283531,20,0.109955072,0.171686002,19.95922946,,,
1475,Iksan,35.94389,126.95444,KR,283501,18,0.125185085,0.208043899,2227.693585,,,
1476,Nha Trang,12.24507,109.19432,VN,283441,17,0.12109375,0.170643354,42.93008766,,,
1477,Suzano,-23.5425,-46.31083,BR,283314,14,0.135997112,0.257831701,115.4608261,,,
1478,Alwar,27.56246,76.625,IN,283228,13,0.178354536,0.269710989,5691.845068,,,
1479,Cainta,14.5786,121.1222,PH,283172,19,0.110486298,0.170616186,1201.595645,,,
1480,Petionville,18.5125,-72.28528,HT,283052,8,0.230753523,0.294557522,2655.776674,,,
1481,Maebashi,36.4,139.08333,JP,282711,19,0.113845024,0.177050975,35.59858855,,,
1482,Bilaspur,22.08005,82.15543,IN,282705,14,0.164388404,0.26160498,4190.706765,,,
1483,Logan City,-27.63917,153.10944,AU,282673,2,0.703703704,0.789473684,0.533928571,,,
1484,Valparaiso,-33.03932,-71.62725,CL,282448,14,0.131732339,0.186896427,264.7300826,,,
1485,Palu,-0.90833,119.87083,ID,282431,20,0.094833447,0.131934768,865.9754953,,,
1486,Kupang,-10.17083,123.60694,ID,282396,21,0.086924012,0.109345428,17.52845208,,,
1487,Zhytomyr,50.26487,28.67669,UA,282192,14,0.190912823,0.328788501,5229.333593,,,
1488,Newark,40.73566,-74.17237,US,281944,11,0.206656913,0.375122911,141.5431123,,,
1489,Itaguei,6.18461,-75.59913,CO,281853,9,0.213207547,0.272642576,349.2525343,,,
1490,Gebze,40.80276,29.43068,TR,281436,14,0.190991238,0.308611889,4506.831416,,,
1491,Narsingdi,23.92298,90.71768,BD,281080,14,0.159155733,0.231661174,1979.07028,,,
1492,Batna,35.55597,6.17414,DZ,280798,16,0.158297872,0.270861221,1509.619169,,,
1493,Tepic,21.50951,-104.89569,MX,280592,10,0.209336791,0.329504495,464.8350063,,,
1494,Chuzhou,32.32194,118.29778,CN,280582,17,0.133028179,0.21830544,9538.843567,,,
1495,Merkezefendi,37.80544,29.04236,TR,280341,14,0.190834473,0.296346558,8651.254662,,,
1496,Ichinomiya,35.3,136.8,JP,280331,19,0.114208523,0.184181885,164.3903257,,,
1497,Tacna,-18.01465,-70.25362,PE,280098,12,0.16443539,0.216204747,18046.67223,,,
1498,Hamburg-Nord,53.58935,9.984,DE,280000,15,0.176806084,0.374683932,1679.855356,,,
1499,Mingora,34.7795,72.36265,PK,279914,12,0.184000528,0.248822001,6685.131573,,,
1500,Toledo,41.66394,-83.55521,US,279789,11,0.215279101,0.415417896,1069.450779,,,
1501,Efon-Alaaye,7.65649,4.92235,NG,279319,18,0.100758397,0.139165328,758.1318669,,,
1502,Yoshkar-Ola,56.63877,47.89078,RU,279100,13,0.191686706,0.25884536,10894.45141,,,
1503,Taganrog,47.23617,38.89688,RU,279056,13,0.199856734,0.301297015,20493.8068,,,
1504,Santa Teresa,10.23409,-66.66308,VE,278890,8,0.211531262,0.265499368,611.0013681,,,
1505,Horlivka,48.33576,38.05325,UA,278550,13,0.201545908,0.303358801,11070.13007,,,
1506,Windsor,42.30008,-83.01654,CA,278013,11,0.214177407,0.41373648,945.3522577,,,
1507,Ilesa,7.62789,4.74161,NG,277904,18,0.100765675,0.139523751,1369.904076,,,
1508,Kostroma,57.76647,40.92686,RU,277656,13,0.187626093,0.270472886,23037.56598,,,
1509,Gijon,43.53573,-5.66152,ES,277554,17,0.149293664,0.279460951,224.7493171,,,
1510,Bari,41.11148,16.8554,IT,277387,15,0.18032575,0.327625834,5231.951208,,,
1511,Lincoln,40.8,-96.66696,US,277348,12,0.206468116,0.347966645,1047.694854,,,
1512,Khomeyni Shahr,32.6856,51.53609,IR,277334,11,0.194181514,0.248856008,12670.86771,,,
1513,Sfax,34.74056,10.76028,TN,277278,15,0.163963329,0.264524474,487.5285235,,,
1514,Nantes,47.21725,-1.55336,FR,277269,16,0.157218528,0.341032923,1109.458258,,,
1515,Cuenca,-2.90055,-79.00453,EC,276964,10,0.193825043,0.239350681,3663.988959,,,
1516,Owo,7.1962,5.58681,NG,276574,18,0.100758397,0.139404276,470.1055112,,,
1517,Bahia Blanca,-38.71959,-62.27243,AR,276546,15,0.122826087,0.187833533,336.7728873,,,
1518,Sukabumi,-6.91806,106.92667,ID,276414,19,0.102310231,0.136929397,464.1397494,,,
1519,Brasov,45.64861,25.60613,RO,276088,14,0.194384449,0.341000716,8770.273449,,,
