"city_or_region","latitude","longitude","connection_order"
"Masaka","-4.7159","30.757","54"
"Masaka","-4.644","30.48","55"
"Masaka","-4.5548","30.209","56"
"Masaka","-4.4485","29.943","57"
"Masaka","-4.3257","29.685","58"
"Masaka","-4.1867","29.436","59"
"Masaka","-4.0322","29.196","60"
"Masaka","-3.8628","28.966","61"
"Masaka","-3.6792","28.747","62"
"Masaka","-3.4821","28.541","63"
"Masaka","-3.2723","28.348","64"
"Masaka","-3.0508","28.168","65"
"Masaka","-2.8183","28.003","66"
"Masaka","-2.5758","27.853","67"
"Masaka","-2.3243","27.719","68"
"Masaka","-2.0649","27.6","69"
"Masaka","-1.7984","27.499","70"
"Masaka","-1.5261","27.415","71"
"Masaka","-1.2491","27.348","72"
"Masaka","-0.9683","27.299","73"
"Masaka","-0.68498","27.267","74"
"Masaka","-0.40025","27.254","75"
"Masaka","-0.11525","27.258","76"
"Masaka","0.16889","27.281","77"
"Masaka","0.45104","27.322","78"
"Masaka","0.73005","27.38","79"
"Masaka","1.0048","27.456","80"
"Masaka","1.2742","27.549","81"
"Masaka","1.5372","27.659","82"
"Masaka","1.7927","27.785","83"
"Masaka","2.0397","27.928","84"
"Masaka","2.2772","28.086","85"
"Masaka","2.5042","28.258","86"
"Masaka","2.7198","28.445","87"
"Masaka","2.9232","28.645","88"
"Masaka","3.1136","28.857","89"
"Masaka","3.29","29.081","90"
"Masaka","3.4519","29.316","91"
"Masaka","3.5986","29.561","92"
"Masaka","3.7295","29.815","93"
"Masaka","3.8441","30.076","94"
"Masaka","3.9418","30.345","95"
"Masaka","4.0223","30.619","96"
"Masaka","4.0852","30.898","97"
"Masaka","4.1304","31.18","98"
"Masaka","4.1575","31.464","99"
"Masaka","4.1666","31.75","100"
"South Georgia island","-49.933","-36.59","1"
"South Georgia island","-49.942","-36.147","2"
"South Georgia island","-49.966","-35.706","3"
"South Georgia island","-50.007","-35.267","4"
"South Georgia island","-50.064","-34.832","5"
"South Georgia island","-50.137","-34.403","6"
"South Georgia island","-50.225","-33.98","7"
"South Georgia island","-50.329","-33.564","8"
"South Georgia island","-50.448","-33.158","9"
"South Georgia island","-50.582","-32.762","10"
"South Georgia island","-50.731","-32.379","11"
"South Georgia island","-50.893","-32.008","12"
"South Georgia island","-51.068","-31.651","13"
"South Georgia island","-51.257","-31.31","14"
"South Georgia island","-51.457","-30.986","15"
"South Georgia island","-51.67","-30.68","16"
"South Georgia island","-51.893","-30.393","17"
"South Georgia island","-52.126","-30.127","18"
"South Georgia island","-52.369","-29.883","19"
"South Georgia island","-52.62","-29.661","20"
"South Georgia island","-52.879","-29.464","21"
"South Georgia island","-53.144","-29.292","22"
"South Georgia island","-53.416","-29.147","23"
"South Georgia island","-53.692","-29.029","24"
"South Georgia island","-53.972","-28.939","25"
"South Georgia island","-54.255","-28.878","26"
"South Georgia island","-54.54","-28.848","27"
"South Georgia island","-54.825","-28.848","28"
"South Georgia island","-55.109","-28.88","29"
"South Georgia island","-55.392","-28.944","30"
"South Georgia island","-55.671","-29.041","31"
"South Georgia island","-55.947","-29.17","32"
"South Georgia island","-56.217","-29.332","33"
"South Georgia island","-56.481","-29.527","34"
"South Georgia island","-56.737","-29.755","35"
"South Georgia island","-56.984","-30.015","36"
"South Georgia island","-57.221","-30.307","37"
"South Georgia island","-57.447","-30.63","38"
"South Georgia island","-57.66","-30.982","39"
"South Georgia island","-57.86","-31.363","40"
"South Georgia island","-58.045","-31.771","41"
"South Georgia island","-58.215","-32.205","42"
"South Georgia island","-58.368","-32.662","43"
"South Georgia island","-58.504","-33.141","44"
"South Georgia island","-58.623","-33.638","45"
"South Georgia island","-58.722","-34.152","46"
"South Georgia island","-58.802","-34.679","47"
"South Georgia island","-58.863","-35.217","48"
"South Georgia island","-58.904","-35.763","49"
"South Georgia island","-58.924","-36.314","50"
"South Georgia island","-58.924","-36.866","51"
"South Georgia island","-58.904","-37.417","52"
"South Georgia island","-58.863","-37.963","53"
"South Georgia island","-58.802","-38.501","54"
"South Georgia island","-58.722","-39.028","55"
"South Georgia island","-58.623","-39.542","56"
"South Georgia island","-58.504","-40.039","57"
"South Georgia island","-58.368","-40.518","58"
"South Georgia island","-58.215","-40.975","59"
"South Georgia island","-58.045","-41.409","60"
"South Georgia island","-57.86","-41.817","61"
"South Georgia island","-57.66","-42.198","62"
"South Georgia island","-57.447","-42.55","63"
"South Georgia island","-57.221","-42.873","64"
"South Georgia island","-56.984","-43.165","65"
"South Georgia island","-56.737","-43.425","66"
"South Georgia island","-56.481","-43.653","67"
"South Georgia island","-56.217","-43.848","68"
"South Georgia island","-55.947","-44.01","69"
"South Georgia island","-55.671","-44.139","70"
"South Georgia island","-55.392","-44.236","71"
"South Georgia island","-55.109","-44.3","72"
"South Georgia island","-54.825","-44.332","73"
"South Georgia island","-54.54","-44.332","74"
"South Georgia island","-54.255","-44.302","75"
"South Georgia island","-53.972","-44.241","76"
"South Georgia island","-53.692","-44.151","77"
"South Georgia island","-53.416","-44.033","78"
"South Georgia island","-53.144","-43.888","79"
"South Georgia island","-52.879","-43.716","80"
"South Georgia island","-52.62","-43.519","81"
"South Georgia island","-52.369","-43.297","82"
"South Georgia island","-52.126","-43.053","83"
"South Georgia island","-51.893","-42.787","84"
"South Georgia island","-51.67","-42.5","85"
"South Georgia island","-51.457","-42.194","86"
"South Georgia island","-51.257","-41.87","87"
"South Georgia island","-51.068","-41.529","88"
"South Georgia island","-50.893","-41.172","89"
"South Georgia island","-50.731","-40.801","90"
"South Georgia island","-50.582","-40.418","91"
"South Georgia island","-50.448","-40.022","92"
"South Georgia island","-50.329","-39.616","93"
"South Georgia island","-50.225","-39.2","94"
"South Georgia island","-50.137","-38.777","95"
"South Georgia island","-50.064","-38.348","96"
"South Georgia island","-50.007","-37.913","97"
"South Georgia island","-49.966","-37.474","98"
"South Georgia island","-49.942","-37.033","99"
"South Georgia island","-49.933","-36.59","100"
"Falklands","-47.303","-59.52","1"
"Falklands","-47.312","-59.1","2"
"Falklands","-47.336","-58.681","3"
"Falklands","-47.377","-58.264","4"
"Falklands","-47.435","-57.852","5"
"Falklands","-47.508","-57.445","6"
"Falklands","-47.598","-57.043","7"
"Falklands","-47.703","-56.65","8"
"Falklands","-47.823","-56.265","9"
"Falklands","-47.958","-55.891","10"
"Falklands","-48.107","-55.528","11"
"Falklands","-48.271","-55.178","12"
"Falklands","-48.448","-54.841","13"
"Falklands","-48.637","-54.52","14"
"Falklands","-48.839","-54.215","15"
"Falklands","-49.053","-53.928","16"
"Falklands","-49.277","-53.659","17"
"Falklands","-49.512","-53.41","18"
"Falklands","-49.756","-53.182","19"
"Falklands","-50.008","-52.977","20"
"Falklands","-50.268","-52.794","21"
"Falklands","-50.535","-52.635","22"
"Falklands","-50.807","-52.502","23"
"Falklands","-51.084","-52.395","24"
"Falklands","-51.364","-52.315","25"
"Falklands","-51.647","-52.262","26"
"Falklands","-51.932","-52.238","27"
"Falklands","-52.217","-52.243","28"
"Falklands","-52.501","-52.278","29"
"Falklands","-52.784","-52.343","30"
"Falklands","-53.063","-52.438","31"
"Falklands","-53.338","-52.564","32"
"Falklands","-53.607","-52.721","33"
"Falklands","-53.87","-52.908","34"
"Falklands","-54.125","-53.125","35"
"Falklands","-54.37","-53.372","36"
"Falklands","-54.606","-53.648","37"
"Falklands","-54.83","-53.953","38"
"Falklands","-55.042","-54.285","39"
"Falklands","-55.24","-54.644","40"
"Falklands","-55.424","-55.027","41"
"Falklands","-55.592","-55.433","42"
"Falklands","-55.744","-55.861","43"
"Falklands","-55.879","-56.308","44"
"Falklands","-55.996","-56.772","45"
"Falklands","-56.094","-57.251","46"
"Falklands","-56.174","-57.742","47"
"Falklands","-56.234","-58.243","48"
"Falklands","-56.274","-58.751","49"
"Falklands","-56.294","-59.263","50"
"Falklands","-56.294","-59.777","51"
"Falklands","-56.274","-60.289","52"
"Falklands","-56.234","-60.797","53"
"Falklands","-56.174","-61.298","54"
"Falklands","-56.094","-61.789","55"
"Falklands","-55.996","-62.268","56"
"Falklands","-55.879","-62.732","57"
"Falklands","-55.744","-63.179","58"
"Falklands","-55.592","-63.607","59"
"Falklands","-55.424","-64.013","60"
"Falklands","-55.24","-64.396","61"
"Falklands","-55.042","-64.755","62"
"Falklands","-54.83","-65.087","63"
"Falklands","-54.606","-65.392","64"
"Falklands","-54.37","-65.668","65"
"Falklands","-54.125","-65.915","66"
"Falklands","-53.87","-66.132","67"
"Falklands","-53.607","-66.319","68"
"Falklands","-53.338","-66.476","69"
"Falklands","-53.063","-66.602","70"
"Falklands","-52.784","-66.697","71"
"Falklands","-52.501","-66.762","72"
"Falklands","-52.217","-66.797","73"
"Falklands","-51.932","-66.802","74"
"Falklands","-51.647","-66.778","75"
"Falklands","-51.364","-66.725","76"
"Falklands","-51.084","-66.645","77"
"Falklands","-50.807","-66.538","78"
"Falklands","-50.535","-66.405","79"
"Falklands","-50.268","-66.246","80"
"Falklands","-50.008","-66.063","81"
"Falklands","-49.756","-65.858","82"
"Falklands","-49.512","-65.63","83"
"Falklands","-49.277","-65.381","84"
"Falklands","-49.053","-65.112","85"
"Falklands","-48.839","-64.825","86"
"Falklands","-48.637","-64.52","87"
"Falklands","-48.448","-64.199","88"
"Falklands","-48.271","-63.862","89"
"Falklands","-48.107","-63.512","90"
"Falklands","-47.958","-63.149","91"
"Falklands","-47.823","-62.775","92"
"Falklands","-47.703","-62.39","93"
"Falklands","-47.598","-61.997","94"
"Falklands","-47.508","-61.595","95"
"Falklands","-47.435","-61.188","96"
"Falklands","-47.377","-60.776","97"
"Falklands","-47.336","-60.359","98"
"Falklands","-47.312","-59.94","99"
"Falklands","-47.303","-59.52","100"
"Beirut","38.387","35.5","1"
"Beirut","38.377","35.863","2"
"Beirut","38.348","36.225","3"
"Beirut","38.301","36.583","4"
"Beirut","38.234","36.936","5"
"Beirut","38.149","37.283","6"
"Beirut","38.047","37.62","7"
"Beirut","37.926","37.948","8"
"Beirut","37.789","38.265","9"
"Beirut","37.635","38.568","10"
"Beirut","37.466","38.857","11"
"Beirut","37.282","39.131","12"
"Beirut","37.084","39.389","13"
"Beirut","36.873","39.628","14"
"Beirut","36.65","39.85","15"
"Beirut","36.415","40.052","16"
"Beirut","36.171","40.234","17"
"Beirut","35.917","40.395","18"
"Beirut","35.656","40.535","19"
"Beirut","35.388","40.654","20"
"Beirut","35.114","40.751","21"
"Beirut","34.836","40.826","22"
"Beirut","34.554","40.879","23"
"Beirut","34.27","40.91","24"
"Beirut","33.985","40.919","25"
"Beirut","33.7","40.907","26"
"Beirut","33.417","40.873","27"
"Beirut","33.136","40.817","28"
